position,temperature,humidity,moisture,time,createdAt,updatedAt,__v
Malabe,28.5,96,363,2025-04-13 14:15:16.034,2025-04-13 14:15:16.035,2025-04-13 14:15:16.035,0
Malabe,28.3,95,362,2025-04-13 14:20:19.654,2025-04-13 14:20:19.655,2025-04-13 14:20:19.655,0
Malabe,28.0,95,404,2025-04-13 14:25:23.351,2025-04-13 14:25:23.352,2025-04-13 14:25:23.352,0
Malabe,28.0,95,381,2025-04-13 14:30:27.158,2025-04-13 14:30:27.158,2025-04-13 14:30:27.158,0
Malabe,28.0,96,406,2025-04-13 14:35:31.059,2025-04-13 14:35:31.059,2025-04-13 14:35:31.059,0
Malabe,28.0,96,368,2025-04-13 14:40:34.951,2025-04-13 14:40:34.951,2025-04-13 14:40:34.951,0
Malabe,28.0,96,368,2025-04-13 14:45:41.631,2025-04-13 14:45:41.635,2025-04-13 14:45:41.635,0
Malabe,28.0,96,400,2025-04-13 14:50:46.304,2025-04-13 14:50:46.304,2025-04-13 14:50:46.304,0
Malabe,28.0,96,404,2025-04-13 14:55:49.950,2025-04-13 14:55:49.950,2025-04-13 14:55:49.950,0
Malabe,28.0,95,403,2025-04-13 15:00:53.666,2025-04-13 15:00:53.666,2025-04-13 15:00:53.666,0
Malabe,28.0,95,403,2025-04-13 15:06:00.631,2025-04-13 15:06:00.641,2025-04-13 15:06:00.641,0
Malabe,28.0,96,362,2025-04-13 15:11:08.680,2025-04-13 15:11:08.684,2025-04-13 15:11:08.684,0
Malabe,28.0,95,410,2025-04-13 15:16:16.455,2025-04-13 15:16:16.459,2025-04-13 15:16:16.459,0
Malabe,28.0,96,390,2025-04-13 15:21:21.094,2025-04-13 15:21:21.111,2025-04-13 15:21:21.111,0
Malabe,28.0,96,370,2025-04-13 15:26:24.911,2025-04-13 15:26:24.911,2025-04-13 15:26:24.911,0
Malabe,28.0,96,365,2025-04-13 15:31:28.633,2025-04-13 15:31:28.633,2025-04-13 15:31:28.633,0
Malabe,28.0,96,375,2025-04-13 15:36:32.425,2025-04-13 15:36:32.429,2025-04-13 15:36:32.429,0
Malabe,27.6,97,403,2025-04-13 15:41:36.286,2025-04-13 15:41:36.287,2025-04-13 15:41:36.287,0
Malabe,28.0,96,404,2025-04-13 15:46:40.031,2025-04-13 15:46:40.031,2025-04-13 15:46:40.031,0
Malabe,27.6,98,405,2025-04-13 15:56:47.519,2025-04-13 15:56:47.520,2025-04-13 15:56:47.520,0
Malabe,27.6,98,361,2025-04-13 16:02:00.533,2025-04-13 16:02:00.537,2025-04-13 16:02:00.537,0
Malabe,27.6,98,384,2025-04-13 16:07:08.706,2025-04-13 16:07:08.723,2025-04-13 16:07:08.723,0
Malabe,27.6,98,365,2025-04-13 16:12:13.246,2025-04-13 16:12:13.247,2025-04-13 16:12:13.247,0
Malabe,27.6,98,390,2025-04-13 16:17:16.869,2025-04-13 16:17:16.886,2025-04-13 16:17:16.886,0
Malabe,27.6,98,384,2025-04-13 16:22:20.545,2025-04-13 16:22:20.545,2025-04-13 16:22:20.545,0
Malabe,27.6,98,405,2025-04-13 16:27:24.162,2025-04-13 16:27:24.163,2025-04-13 16:27:24.163,0
Malabe,27.6,98,384,2025-04-13 16:32:27.907,2025-04-13 16:32:27.908,2025-04-13 16:32:27.908,0
Malabe,27.6,98,400,2025-04-13 16:37:31.542,2025-04-13 16:37:31.542,2025-04-13 16:37:31.542,0
Malabe,27.6,98,363,2025-04-13 16:42:35.335,2025-04-13 16:42:35.335,2025-04-13 16:42:35.335,0
Malabe,27.6,98,373,2025-04-13 16:47:38.823,2025-04-13 16:47:38.823,2025-04-13 16:47:38.823,0
Malabe,27.6,98,399,2025-04-13 16:52:42.650,2025-04-13 16:52:42.651,2025-04-13 16:52:42.651,0
Malabe,27.1,98,410,2025-04-13 16:57:46.371,2025-04-13 16:57:46.371,2025-04-13 16:57:46.371,0
Malabe,27.6,98,400,2025-04-13 17:02:49.888,2025-04-13 17:02:49.888,2025-04-13 17:02:49.888,0
Malabe,27.2,98,371,2025-04-13 17:07:53.525,2025-04-13 17:07:53.525,2025-04-13 17:07:53.525,0
Malabe,27.6,98,414,2025-04-13 17:12:57.238,2025-04-13 17:12:57.238,2025-04-13 17:12:57.238,0
Malabe,27.1,98,368,2025-04-13 17:18:00.950,2025-04-13 17:18:00.950,2025-04-13 17:18:00.950,0
Malabe,27.1,98,388,2025-04-13 17:23:04.568,2025-04-13 17:23:04.568,2025-04-13 17:23:04.568,0
Malabe,27.1,98,403,2025-04-13 17:28:08.180,2025-04-13 17:28:08.180,2025-04-13 17:28:08.180,0
Malabe,27.1,98,370,2025-04-13 17:33:11.716,2025-04-13 17:33:11.716,2025-04-13 17:33:11.716,0
Malabe,27.1,98,397,2025-04-13 17:38:15.217,2025-04-13 17:38:15.218,2025-04-13 17:38:15.218,0
Malabe,27.1,98,385,2025-04-13 17:43:18.723,2025-04-13 17:43:18.724,2025-04-13 17:43:18.724,0
Malabe,27.1,98,413,2025-04-13 17:48:22.240,2025-04-13 17:48:22.241,2025-04-13 17:48:22.241,0
Malabe,27.1,98,385,2025-04-13 17:53:25.763,2025-04-13 17:53:25.763,2025-04-13 17:53:25.763,0
Malabe,27.1,98,365,2025-04-13 17:58:29.162,2025-04-13 17:58:29.162,2025-04-13 17:58:29.162,0
Malabe,27.1,98,413,2025-04-13 18:03:32.697,2025-04-13 18:03:32.698,2025-04-13 18:03:32.698,0
Malabe,27.1,98,360,2025-04-13 18:08:36.200,2025-04-13 18:08:36.200,2025-04-13 18:08:36.200,0
Malabe,27.1,98,367,2025-04-13 18:13:39.605,2025-04-13 18:13:39.606,2025-04-13 18:13:39.606,0
Malabe,27.1,98,385,2025-04-13 18:18:43.133,2025-04-13 18:18:43.133,2025-04-13 18:18:43.133,0
Malabe,27.1,98,359,2025-04-13 18:23:46.763,2025-04-13 18:23:46.764,2025-04-13 18:23:46.764,0
Malabe,27.2,98,398,2025-04-13 18:28:50.256,2025-04-13 18:28:50.256,2025-04-13 18:28:50.256,0
Malabe,27.1,98,413,2025-04-13 18:33:53.782,2025-04-13 18:33:53.782,2025-04-13 18:33:53.782,0
Malabe,27.1,98,381,2025-04-13 18:39:00.671,2025-04-13 18:39:00.675,2025-04-13 18:39:00.675,0
Malabe,27.1,98,386,2025-04-13 18:44:08.719,2025-04-13 18:44:08.724,2025-04-13 18:44:08.724,0
Malabe,27.1,98,404,2025-04-13 18:49:13.119,2025-04-13 18:49:13.119,2025-04-13 18:49:13.119,0
Malabe,27.1,98,382,2025-04-13 18:54:19.799,2025-04-13 18:54:19.799,2025-04-13 18:54:19.799,0
Malabe,27.1,98,400,2025-04-13 18:59:23.328,2025-04-13 18:59:23.328,2025-04-13 18:59:23.328,0
Malabe,27.1,98,401,2025-04-14 01:51:16.472,2025-04-14 01:51:16.476,2025-04-14 01:51:16.476,0
Malabe,27.1,98,401,2025-04-14 01:56:21.014,2025-04-14 01:56:21.014,2025-04-14 01:56:21.014,0
Malabe,27.1,98,372,2025-04-14 02:01:24.658,2025-04-14 02:01:24.658,2025-04-14 02:01:24.658,0
Malabe,27.6,98,386,2025-04-14 02:06:28.374,2025-04-14 02:06:28.374,2025-04-14 02:06:28.374,0
Malabe,27.6,98,375,2025-04-14 02:11:31.955,2025-04-14 02:11:31.955,2025-04-14 02:11:31.955,0
Malabe,28.0,98,402,2025-04-14 02:16:35.783,2025-04-14 02:16:35.788,2025-04-14 02:16:35.788,0
Malabe,28.0,98,394,2025-04-14 02:21:39.266,2025-04-14 02:21:39.266,2025-04-14 02:21:39.266,0
Malabe,28.0,98,400,2025-04-14 02:26:42.792,2025-04-14 02:26:42.792,2025-04-14 02:26:42.792,0
Malabe,28.0,98,402,2025-04-14 02:31:46.315,2025-04-14 02:31:46.315,2025-04-14 02:31:46.315,0
Malabe,28.0,98,402,2025-04-14 02:36:50.010,2025-04-14 02:36:50.011,2025-04-14 02:36:50.011,0
Malabe,28.0,98,399,2025-04-14 02:41:53.653,2025-04-14 02:41:53.653,2025-04-14 02:41:53.653,0
Malabe,28.0,98,399,2025-04-14 02:47:00.839,2025-04-14 02:47:00.843,2025-04-14 02:47:00.843,0
Malabe,28.0,98,358,2025-04-14 02:52:09.157,2025-04-14 02:52:09.161,2025-04-14 02:52:09.161,0
Malabe,28.2,96,368,2025-04-14 02:57:13.431,2025-04-14 02:57:13.431,2025-04-14 02:57:13.431,0
Malabe,28.5,96,398,2025-04-14 03:02:17.203,2025-04-14 03:02:17.203,2025-04-14 03:02:17.203,0
Malabe,28.5,96,385,2025-04-14 03:07:20.883,2025-04-14 03:07:20.883,2025-04-14 03:07:20.883,0
Malabe,28.5,95,368,2025-04-14 03:12:24.683,2025-04-14 03:12:24.683,2025-04-14 03:12:24.683,0
Malabe,28.5,95,410,2025-04-14 03:17:28.301,2025-04-14 03:17:28.301,2025-04-14 03:17:28.301,0
Malabe,28.5,95,372,2025-04-14 03:22:31.911,2025-04-14 03:22:31.911,2025-04-14 03:22:31.911,0
Malabe,28.5,95,406,2025-04-14 03:27:35.406,2025-04-14 03:27:35.406,2025-04-14 03:27:35.406,0
Malabe,28.5,95,358,2025-04-14 03:32:39.035,2025-04-14 03:32:39.036,2025-04-14 03:32:39.036,0
Malabe,28.5,95,356,2025-04-14 03:37:42.647,2025-04-14 03:37:42.648,2025-04-14 03:37:42.648,0
Malabe,28.5,95,365,2025-04-14 03:42:46.597,2025-04-14 03:42:46.597,2025-04-14 03:42:46.597,0
Malabe,28.9,95,391,2025-04-14 03:47:50.300,2025-04-14 03:47:50.301,2025-04-14 03:47:50.301,0
Malabe,28.9,95,393,2025-04-14 03:52:57.583,2025-04-14 03:52:57.586,2025-04-14 03:52:57.586,0
Malabe,28.9,94,395,2025-04-14 03:58:05.557,2025-04-14 03:58:05.561,2025-04-14 03:58:05.561,0
Malabe,28.9,93,365,2025-04-14 04:03:10.126,2025-04-14 04:03:10.127,2025-04-14 04:03:10.127,0
Malabe,28.9,93,385,2025-04-14 04:08:13.872,2025-04-14 04:08:13.872,2025-04-14 04:08:13.872,0
Malabe,28.9,92,403,2025-04-14 04:13:17.660,2025-04-14 04:13:17.661,2025-04-14 04:13:17.661,0
Malabe,28.9,93,379,2025-04-14 04:18:21.299,2025-04-14 04:18:21.300,2025-04-14 04:18:21.300,0
Malabe,28.9,93,401,2025-04-14 04:23:25.019,2025-04-14 04:23:25.019,2025-04-14 04:23:25.019,0
Malabe,28.9,92,375,2025-04-14 04:28:28.746,2025-04-14 04:28:28.746,2025-04-14 04:28:28.746,0
Malabe,29.3,92,371,2025-04-14 04:33:32.362,2025-04-14 04:33:32.362,2025-04-14 04:33:32.362,0
Malabe,29.3,92,389,2025-04-14 04:38:35.979,2025-04-14 04:38:35.979,2025-04-14 04:38:35.979,0
Malabe,29.3,92,398,2025-04-14 04:43:40.933,2025-04-14 04:43:40.933,2025-04-14 04:43:40.933,0
Malabe,29.3,92,359,2025-04-14 04:48:44.548,2025-04-14 04:48:44.549,2025-04-14 04:48:44.549,0
Malabe,29.3,91,399,2025-04-14 04:53:48.066,2025-04-14 04:53:48.066,2025-04-14 04:53:48.066,0
Malabe,29.3,90,398,2025-04-14 04:58:51.689,2025-04-14 04:58:51.689,2025-04-14 04:58:51.689,0
Malabe,29.3,89,353,2025-04-14 05:03:55.324,2025-04-14 05:03:55.324,2025-04-14 05:03:55.324,0
Malabe,29.3,89,377,2025-04-14 05:08:58.907,2025-04-14 05:08:58.907,2025-04-14 05:08:58.907,0
Malabe,29.3,89,379,2025-04-14 05:14:02.659,2025-04-14 05:14:02.659,2025-04-14 05:14:02.659,0
Malabe,29.3,89,359,2025-04-14 05:19:06.642,2025-04-14 05:19:06.642,2025-04-14 05:19:06.642,0
Malabe,29.3,87,400,2025-04-14 05:24:10.283,2025-04-14 05:24:10.283,2025-04-14 05:24:10.283,0
Malabe,28.9,90,391,2025-04-14 05:29:14.026,2025-04-14 05:29:14.026,2025-04-14 05:29:14.026,0
Malabe,28.9,92,370,2025-04-14 05:34:17.623,2025-04-14 05:34:17.623,2025-04-14 05:34:17.623,0
Malabe,28.9,92,393,2025-04-14 05:39:21.242,2025-04-14 05:39:21.243,2025-04-14 05:39:21.243,0
Malabe,28.9,92,355,2025-04-14 05:44:25.052,2025-04-14 05:44:25.052,2025-04-14 05:44:25.052,0
Malabe,28.5,93,390,2025-04-14 05:49:28.697,2025-04-14 05:49:28.697,2025-04-14 05:49:28.697,0
Malabe,28.5,95,393,2025-04-14 05:54:32.279,2025-04-14 05:54:32.279,2025-04-14 05:54:32.279,0
Malabe,28.5,95,384,2025-04-14 05:59:35.911,2025-04-14 05:59:35.911,2025-04-14 05:59:35.911,0
Malabe,28.7,95,368,2025-04-14 06:04:39.522,2025-04-14 06:04:39.522,2025-04-14 06:04:39.522,0
Malabe,28.9,95,400,2025-04-14 06:09:46.537,2025-04-14 06:09:46.553,2025-04-14 06:09:46.553,0
Malabe,28.9,95,401,2025-04-14 06:14:54.952,2025-04-14 06:14:54.956,2025-04-14 06:14:54.956,0
Malabe,28.9,94,367,2025-04-14 06:19:59.327,2025-04-14 06:19:59.328,2025-04-14 06:19:59.328,0
Malabe,28.9,94,368,2025-04-14 06:25:02.988,2025-04-14 06:25:02.988,2025-04-14 06:25:02.988,0
Malabe,28.9,94,394,2025-04-14 06:30:06.860,2025-04-14 06:30:06.860,2025-04-14 06:30:06.860,0
Malabe,29.3,95,389,2025-04-14 06:35:10.364,2025-04-14 06:35:10.365,2025-04-14 06:35:10.365,0
Malabe,29.3,94,364,2025-04-14 06:40:13.892,2025-04-14 06:40:13.892,2025-04-14 06:40:13.892,0
Malabe,29.3,94,368,2025-04-14 06:45:17.379,2025-04-14 06:45:17.379,2025-04-14 06:45:17.379,0
Malabe,29.3,93,375,2025-04-14 06:50:22.113,2025-04-14 06:50:22.113,2025-04-14 06:50:22.113,0
Malabe,29.3,92,359,2025-04-14 06:55:27.379,2025-04-14 06:55:27.380,2025-04-14 06:55:27.380,0
Malabe,29.8,92,357,2025-04-14 07:00:30.885,2025-04-14 07:00:30.885,2025-04-14 07:00:30.885,0
Malabe,29.8,92,344,2025-04-14 07:05:34.302,2025-04-14 07:05:34.302,2025-04-14 07:05:34.302,0
Malabe,29.8,92,394,2025-04-14 07:10:37.716,2025-04-14 07:10:37.716,2025-04-14 07:10:37.716,0
Malabe,29.8,92,389,2025-04-14 07:15:41.338,2025-04-14 07:15:41.338,2025-04-14 07:15:41.338,0
Malabe,29.8,92,394,2025-04-14 07:20:48.159,2025-04-14 07:20:48.163,2025-04-14 07:20:48.163,0
Malabe,29.8,91,395,2025-04-14 07:25:56.201,2025-04-14 07:25:56.204,2025-04-14 07:25:56.204,0
Malabe,30.2,89,385,2025-04-14 07:31:00.715,2025-04-14 07:31:00.715,2025-04-14 07:31:00.715,0
Malabe,29.8,91,368,2025-04-14 07:36:04.271,2025-04-14 07:36:04.272,2025-04-14 07:36:04.272,0
Malabe,29.8,92,351,2025-04-14 07:41:07.853,2025-04-14 07:41:07.854,2025-04-14 07:41:07.854,0
Malabe,29.8,92,383,2025-04-14 07:46:11.327,2025-04-14 07:46:11.330,2025-04-14 07:46:11.330,0
Malabe,29.8,93,371,2025-04-14 07:51:14.731,2025-04-14 07:51:14.732,2025-04-14 07:51:14.732,0
Malabe,29.3,93,395,2025-04-14 07:56:18.253,2025-04-14 07:56:18.254,2025-04-14 07:56:18.254,0
Malabe,29.3,96,362,2025-04-14 08:01:21.972,2025-04-14 08:01:21.972,2025-04-14 08:01:21.972,0
Malabe,28.9,98,393,2025-04-14 08:06:25.390,2025-04-14 08:06:25.391,2025-04-14 08:06:25.391,0
Malabe,28.9,98,354,2025-04-14 08:11:28.915,2025-04-14 08:11:28.916,2025-04-14 08:11:28.916,0
Malabe,28.9,98,384,2025-04-14 08:16:32.435,2025-04-14 08:16:32.435,2025-04-14 08:16:32.435,0
Malabe,28.9,98,371,2025-04-14 08:21:35.968,2025-04-14 08:21:35.969,2025-04-14 08:21:35.969,0
Malabe,28.9,98,386,2025-04-14 08:26:39.460,2025-04-14 08:26:39.460,2025-04-14 08:26:39.460,0
Malabe,28.9,98,386,2025-04-14 08:31:42.975,2025-04-14 08:31:42.975,2025-04-14 08:31:42.975,0
Malabe,28.5,98,370,2025-04-14 08:36:46.374,2025-04-14 08:36:46.374,2025-04-14 08:36:46.374,0
Malabe,28.0,98,394,2025-04-14 08:41:53.229,2025-04-14 08:41:53.233,2025-04-14 08:41:53.233,0
Malabe,28.0,98,363,2025-04-14 08:47:00.949,2025-04-14 08:47:00.953,2025-04-14 08:47:00.953,0
Malabe,28.5,98,397,2025-04-14 08:52:05.552,2025-04-14 08:52:05.553,2025-04-14 08:52:05.553,0
Malabe,27.6,98,394,2025-04-14 08:57:09.115,2025-04-14 08:57:09.115,2025-04-14 08:57:09.115,0
Malabe,28.9,98,377,2025-04-14 10:04:10.602,2025-04-14 10:04:10.606,2025-04-14 10:04:10.606,0
Malabe,28.9,98,400,2025-04-14 10:09:15.278,2025-04-14 10:09:15.279,2025-04-14 10:09:15.279,0
Malabe,28.9,96,382,2025-04-14 10:14:18.944,2025-04-14 10:14:18.945,2025-04-14 10:14:18.945,0
Malabe,28.0,98,403,2025-04-14 13:09:18.160,2025-04-14 13:09:18.163,2025-04-14 13:09:18.163,0
Malabe,28.0,98,398,2025-04-14 13:14:35.507,2025-04-14 13:14:35.508,2025-04-14 13:14:35.508,0
Malabe,28.0,98,384,2025-04-14 13:19:54.331,2025-04-14 13:19:54.331,2025-04-14 13:19:54.331,0
Malabe,28.0,98,371,2025-04-14 13:25:18.650,2025-04-14 13:25:18.654,2025-04-14 13:25:18.654,0
Malabe,28.0,98,394,2025-04-14 13:30:39.285,2025-04-14 13:30:39.286,2025-04-14 13:30:39.286,0
Malabe,28.0,98,352,2025-04-14 13:35:41.599,2025-04-14 13:35:41.600,2025-04-14 13:35:41.600,0
Malabe,28.1,98,399,2025-04-14 13:40:45.037,2025-04-14 13:40:45.038,2025-04-14 13:40:45.038,0
Malabe,28.0,98,384,2025-04-14 13:45:48.432,2025-04-14 13:45:48.432,2025-04-14 13:45:48.432,0
Malabe,28.0,98,366,2025-04-14 13:50:51.982,2025-04-14 13:50:51.982,2025-04-14 13:50:51.982,0
Malabe,28.0,98,376,2025-04-14 13:55:55.359,2025-04-14 13:55:55.359,2025-04-14 13:55:55.359,0
Malabe,28.0,98,400,2025-04-14 14:00:58.887,2025-04-14 14:00:58.888,2025-04-14 14:00:58.888,0
Malabe,28.5,96,394,2025-04-14 14:06:23.606,2025-04-14 14:06:23.610,2025-04-14 14:06:23.610,0
Malabe,28.5,96,353,2025-04-14 14:11:42.158,2025-04-14 14:11:42.162,2025-04-14 14:11:42.162,0
Malabe,28.0,96,400,2025-04-14 14:16:53.305,2025-04-14 14:16:53.306,2025-04-14 14:16:53.306,0
Malabe,28.0,98,365,2025-04-14 14:21:57.025,2025-04-14 14:21:57.025,2025-04-14 14:21:57.025,0
Malabe,28.0,98,378,2025-04-14 14:27:00.478,2025-04-14 14:27:00.479,2025-04-14 14:27:00.479,0
Malabe,27.6,98,365,2025-04-14 14:32:04.014,2025-04-14 14:32:04.015,2025-04-14 14:32:04.015,0
Malabe,27.6,98,356,2025-04-14 14:37:07.514,2025-04-14 14:37:07.514,2025-04-14 14:37:07.514,0
Malabe,27.1,98,366,2025-04-14 14:42:10.927,2025-04-14 14:42:10.927,2025-04-14 14:42:10.927,0
Malabe,27.6,98,362,2025-04-14 14:47:14.466,2025-04-14 14:47:14.466,2025-04-14 14:47:14.466,0
Malabe,27.6,98,364,2025-04-14 14:52:17.972,2025-04-14 14:52:17.973,2025-04-14 14:52:17.973,0
Malabe,27.6,98,395,2025-04-14 14:57:21.792,2025-04-14 14:57:21.792,2025-04-14 14:57:21.792,0
Malabe,27.6,98,365,2025-04-14 15:02:28.866,2025-04-14 15:02:28.870,2025-04-14 15:02:28.870,0
Malabe,27.6,98,369,2025-04-14 15:07:36.628,2025-04-14 15:07:36.631,2025-04-14 15:07:36.631,0
Malabe,27.6,98,391,2025-04-14 15:12:42.313,2025-04-14 15:12:42.327,2025-04-14 15:12:42.327,0
Malabe,27.6,98,359,2025-04-14 15:17:45.765,2025-04-14 15:17:45.766,2025-04-14 15:17:45.766,0
Malabe,27.6,98,412,2025-04-14 15:22:49.183,2025-04-14 15:22:49.183,2025-04-14 15:22:49.183,0
Malabe,27.6,98,402,2025-04-14 15:27:52.611,2025-04-14 15:27:52.611,2025-04-14 15:27:52.611,0
Malabe,27.6,98,405,2025-04-14 15:32:56.128,2025-04-14 15:32:56.128,2025-04-14 15:32:56.128,0
Malabe,27.6,98,367,2025-04-14 15:37:59.543,2025-04-14 15:37:59.544,2025-04-14 15:37:59.544,0
Malabe,27.6,98,382,2025-04-14 15:43:02.932,2025-04-14 15:43:02.932,2025-04-14 15:43:02.932,0
Malabe,27.6,98,366,2025-04-14 15:48:06.473,2025-04-14 15:48:06.474,2025-04-14 15:48:06.474,0
Malabe,27.6,98,373,2025-04-14 15:53:09.891,2025-04-14 15:53:09.891,2025-04-14 15:53:09.891,0
Malabe,27.6,98,398,2025-04-14 15:58:16.765,2025-04-14 15:58:16.769,2025-04-14 15:58:16.769,0
Malabe,27.6,96,363,2025-04-14 16:03:24.612,2025-04-14 16:03:24.615,2025-04-14 16:03:24.615,0
Malabe,27.6,96,379,2025-04-14 16:08:29.167,2025-04-14 16:08:29.168,2025-04-14 16:08:29.168,0
Malabe,27.6,96,366,2025-04-14 16:13:32.632,2025-04-14 16:13:32.632,2025-04-14 16:13:32.632,0
Malabe,27.6,96,379,2025-04-14 16:18:36.331,2025-04-14 16:18:36.332,2025-04-14 16:18:36.332,0
Malabe,27.6,96,356,2025-04-14 16:23:39.875,2025-04-14 16:23:39.876,2025-04-14 16:23:39.876,0
Malabe,27.6,96,370,2025-04-14 16:28:43.509,2025-04-14 16:28:43.509,2025-04-14 16:28:43.509,0
Malabe,27.6,95,379,2025-04-14 16:38:58.097,2025-04-14 16:38:58.100,2025-04-14 16:38:58.100,0
Malabe,27.6,95,403,2025-04-14 16:44:02.834,2025-04-14 16:44:02.834,2025-04-14 16:44:02.834,0
Malabe,27.6,95,373,2025-04-14 16:49:06.475,2025-04-14 16:49:06.475,2025-04-14 16:49:06.475,0
Malabe,27.1,95,402,2025-04-14 16:54:13.479,2025-04-14 16:54:13.483,2025-04-14 16:54:13.483,0
Malabe,27.1,95,362,2025-04-14 16:59:21.377,2025-04-14 16:59:21.386,2025-04-14 16:59:21.386,0
Malabe,27.1,96,402,2025-04-14 17:04:26.265,2025-04-14 17:04:26.266,2025-04-14 17:04:26.266,0
Malabe,27.1,96,368,2025-04-14 17:09:30.069,2025-04-14 17:09:30.069,2025-04-14 17:09:30.069,0
Malabe,27.1,98,378,2025-04-14 17:14:33.650,2025-04-14 17:14:33.650,2025-04-14 17:14:33.650,0
Malabe,27.1,97,368,2025-04-14 17:19:37.937,2025-04-14 17:19:37.937,2025-04-14 17:19:37.937,0
Malabe,27.1,97,403,2025-04-14 17:24:41.411,2025-04-14 17:24:41.411,2025-04-14 17:24:41.411,0
Malabe,27.1,98,390,2025-04-14 17:29:44.910,2025-04-14 17:29:44.910,2025-04-14 17:29:44.910,0
Malabe,27.1,98,374,2025-04-14 17:34:48.333,2025-04-14 17:34:48.333,2025-04-14 17:34:48.333,0
Malabe,27.1,97,375,2025-04-14 17:39:51.851,2025-04-14 17:39:51.852,2025-04-14 17:39:51.852,0
Malabe,27.1,97,385,2025-04-14 17:44:58.815,2025-04-14 17:44:58.819,2025-04-14 17:44:58.819,0
Malabe,27.1,98,398,2025-04-14 17:50:06.795,2025-04-14 17:50:06.799,2025-04-14 17:50:06.799,0
Malabe,27.1,98,383,2025-04-14 17:55:11.265,2025-04-14 17:55:11.266,2025-04-14 17:55:11.266,0
Malabe,27.1,98,350,2025-04-14 18:00:14.887,2025-04-14 18:00:14.904,2025-04-14 18:00:14.904,0
Malabe,27.1,98,387,2025-04-14 18:05:18.340,2025-04-14 18:05:18.340,2025-04-14 18:05:18.340,0
Malabe,27.1,98,377,2025-04-14 18:10:21.853,2025-04-14 18:10:21.854,2025-04-14 18:10:21.854,0
Malabe,27.1,97,389,2025-04-14 18:15:25.372,2025-04-14 18:15:25.372,2025-04-14 18:15:25.372,0
Malabe,27.1,97,375,2025-04-14 18:20:28.880,2025-04-14 18:20:28.880,2025-04-14 18:20:28.880,0
Malabe,27.1,97,413,2025-04-14 18:25:32.277,2025-04-14 18:25:32.278,2025-04-14 18:25:32.278,0
Malabe,27.1,97,363,2025-04-14 18:30:35.930,2025-04-14 18:30:35.930,2025-04-14 18:30:35.930,0
Malabe,27.1,98,390,2025-04-14 18:35:39.304,2025-04-14 18:35:39.305,2025-04-14 18:35:39.305,0
Malabe,27.1,98,368,2025-04-14 18:40:42.841,2025-04-14 18:40:42.842,2025-04-14 18:40:42.842,0
Malabe,27.1,98,400,2025-04-14 18:45:46.228,2025-04-14 18:45:46.228,2025-04-14 18:45:46.228,0
Malabe,27.1,98,363,2025-04-14 18:50:49.651,2025-04-14 18:50:49.652,2025-04-14 18:50:49.652,0
Malabe,27.1,98,406,2025-04-14 18:55:53.158,2025-04-14 18:55:53.158,2025-04-14 18:55:53.158,0
Malabe,27.1,98,401,2025-04-14 19:00:56.594,2025-04-14 19:00:56.594,2025-04-14 19:00:56.594,0
Malabe,26.8,98,399,2025-04-14 19:06:03.601,2025-04-14 19:06:03.605,2025-04-14 19:06:03.605,0
Malabe,26.7,98,372,2025-04-14 19:11:11.742,2025-04-14 19:11:11.746,2025-04-14 19:11:11.746,0
Malabe,27.1,98,414,2025-04-14 19:16:15.913,2025-04-14 19:16:15.913,2025-04-14 19:16:15.913,0
Malabe,27.1,98,404,2025-04-14 19:21:19.632,2025-04-14 19:21:19.633,2025-04-14 19:21:19.633,0
Malabe,27.1,98,389,2025-04-14 19:26:23.060,2025-04-14 19:26:23.061,2025-04-14 19:26:23.061,0
Malabe,27.0,98,355,2025-04-14 19:31:26.587,2025-04-14 19:31:26.587,2025-04-14 19:31:26.587,0
Malabe,26.7,98,410,2025-04-14 19:36:29.985,2025-04-14 19:36:29.985,2025-04-14 19:36:29.985,0
Malabe,26.7,98,389,2025-04-14 19:41:33.521,2025-04-14 19:41:33.521,2025-04-14 19:41:33.521,0
Malabe,27.6,95,391,2025-04-15 03:19:43.395,2025-04-15 03:19:43.399,2025-04-15 03:19:43.399,0
Malabe,28.0,93,400,2025-04-15 03:24:47.811,2025-04-15 03:24:47.811,2025-04-15 03:24:47.811,0
Malabe,28.0,93,371,2025-04-15 03:29:51.566,2025-04-15 03:29:51.566,2025-04-15 03:29:51.566,0
Malabe,28.0,93,411,2025-04-15 03:34:55.334,2025-04-15 03:34:55.334,2025-04-15 03:34:55.334,0
Malabe,28.0,91,368,2025-04-15 03:39:59.111,2025-04-15 03:39:59.111,2025-04-15 03:39:59.111,0
Malabe,28.0,91,400,2025-04-15 03:45:02.733,2025-04-15 03:45:02.733,2025-04-15 03:45:02.733,0
Malabe,28.0,92,365,2025-04-15 03:50:06.337,2025-04-15 03:50:06.338,2025-04-15 03:50:06.338,0
Malabe,28.0,91,357,2025-04-15 03:55:09.878,2025-04-15 03:55:09.878,2025-04-15 03:55:09.878,0
Malabe,28.5,88,354,2025-04-15 04:00:13.624,2025-04-15 04:00:13.628,2025-04-15 04:00:13.628,0
Malabe,28.5,88,400,2025-04-15 04:05:17.442,2025-04-15 04:05:17.443,2025-04-15 04:05:17.443,0
Malabe,28.5,87,362,2025-04-15 04:10:24.543,2025-04-15 04:10:24.550,2025-04-15 04:10:24.550,0
